"","mean.PVOUT_01","mean.PVOUT_02","mean.PVOUT_03","mean.PVOUT_04","mean.PVOUT_05","mean.PVOUT_06","mean.PVOUT_07","mean.PVOUT_08","mean.PVOUT_09","mean.PVOUT_10","mean.PVOUT_11","mean.PVOUT_12"
"1005",2.90880950927734,2.79897720336914,3.19121045430501,3.29029174804688,3.45555463155111,3.27895192464193,3.44679189046224,3.70425249735514,3.62634427388509,3.49728022257487,2.96609313964844,2.8396422068278
"1006",2.87776484171549,2.77335548400879,3.1730660756429,3.28886782328288,3.46802843729655,3.30747538248698,3.46502057393392,3.73926114400228,3.6692263285319,3.52577987670898,2.97487141927083,2.83015047709147
"1007",2.87011360168457,2.76225303649902,3.17536577860514,3.27561940511068,3.46665906270345,3.31788917541504,3.45055320739746,3.75478975931803,3.69245742797852,3.54891245524089,2.97041847229004,2.82190612792969
"1008",2.84469685872396,2.70098906199137,3.14436442057292,3.24078035990397,3.4438934580485,3.28445421854655,3.39759325663249,3.75628377278646,3.7253763071696,3.59029983520508,3.02679756164551,2.86626269022624
"1009",2.8956377919515,2.7528923924764,3.19283208211263,3.28039171854655,3.47534245808919,3.27651204427083,3.39020617167155,3.74071614583333,3.70981264750163,3.57875569661458,3.03754559834798,2.90522473653158
"1010",2.91376894632975,2.78011805216471,3.26217692057292,3.29112421671549,3.44424059549967,3.25913004557292,3.37311907450358,3.72566757202148,3.70278658548991,3.58059221903483,3.05501124064128,2.92973197937012
"1011",2.9731244913737,2.84314862569173,3.3292551167806,3.32100415547689,3.47803822835286,3.27049235026042,3.37824183146159,3.72352788289388,3.69280654907227,3.60542610168457,3.09903984069824,2.96577740987142
"1012",2.94534423828125,2.80574076334635,3.29582776387533,3.3111094156901,3.46670369466146,3.25017026265462,3.36007431030273,3.71163528442383,3.70138084411621,3.63678418477376,3.13153388977051,2.9587242380778
"1013",2.78860936482747,2.62107273101807,3.11553250630697,3.13088259379069,3.28669540405273,3.06372108459473,3.16507794698079,3.56864473978678,3.61524281819661,3.56429692586263,3.0617100016276,2.83906992594401
"1014",2.86614102681478,2.69191786448161,3.14293818155924,3.05343788146973,3.16878570556641,2.9048141225179,2.95611012776693,3.37345893859863,3.39570383707682,3.38990432739258,3.01227465311686,2.88023612976074
"1015",2.89366704305013,2.69430418650309,3.05951675415039,2.93545644124349,3.03989059448242,2.76694550832113,2.77900754292806,3.18803662618001,3.22316230773926,3.23181198120117,2.9143719736735,2.83751309712728
"1016",2.87960433959961,2.67844231923421,3.00195871988932,2.86630368550618,2.93109804789225,2.66242705027262,2.67506483713786,3.09414454142253,3.20380989074707,3.21706425984701,2.90502703348796,2.81519116719564
"1017",2.86540740966797,2.67656893412272,2.99259229024251,2.85720108032227,2.89829785664876,2.63694038391113,2.66234522501628,3.07657211303711,3.20622266133626,3.23569396972656,2.92409744262695,2.83384038289388
"1018",2.87630818684896,2.69402961730957,3.02326171875,2.87406832377116,2.88657056172689,2.63455968221029,2.66417364756266,3.07923250834147,3.20169169108073,3.24398063659668,2.93874003092448,2.87196334838867
"1019",2.9108721669515,2.7220156733195,3.07585502624512,2.91463050842285,2.92748219807943,2.65415939331055,2.68707463582357,3.06454330444336,3.15019897460938,3.20260416666667,2.92489255269369,2.89288284301758
"1020",2.88589281717936,2.72125676472982,3.05783297220866,2.90201156616211,2.91485664367676,2.63107309977214,2.65692178090413,3.0270706431071,3.12880142211914,3.18158648173014,2.92128761291504,2.89109326680501
"1021",2.89463175455729,2.7192813873291,3.06152420043945,2.85782592773438,2.85448348999023,2.58397696177165,2.6247513961792,2.97810045878092,3.11238843282064,3.14926831563314,2.92949956258138,2.87560465494792
"1022",2.89412757873535,2.6932968266805,3.02747332255046,2.80649983723958,2.80474332173665,2.54079107920329,2.58622029622396,2.98571467081706,3.14008438110352,3.20214660644531,2.96548383076986,2.91883285522461
"1023",2.85552192687988,2.68310702006022,3.03540227254232,2.84569859822591,2.85722356160482,2.56326145172119,2.5836817296346,2.95758794148763,3.08993988037109,3.15192209879557,2.89459208170573,2.86161468505859
"1024",2.84764818827311,2.67237105051676,3.01659800211589,2.82215209960938,2.83604288736979,2.53110825856527,2.54896153767904,2.90391421000163,3.05190254211426,3.11815124511719,2.88528053283691,2.85586641947428
"1025",2.86715764363607,2.67079653422038,3.00687881469727,2.79769411722819,2.77217802683512,2.49830938975016,2.56746181488037,3.05778999328613,3.25318969726562,3.35712628682454,3.0919793955485,2.93398160298665
"1026",3.29046696980794,2.98723876953125,3.39220766703288,3.42990315755208,3.75750371297201,3.60498275756836,3.74709950764974,3.79233746846517,3.65199343363444,3.69710675557454,3.37572558085124,3.33907910664876
"1027",3.35461168924967,3.0517177327474,3.4646506245931,3.45399284362793,3.74815315246582,3.5919032796224,3.73770266215007,3.78922579447428,3.65383326212565,3.70062143961589,3.41703857421875,3.39538777669271
"1028",3.36739957173665,3.09261383056641,3.51151847839355,3.50409271240234,3.75611946105957,3.5877316792806,3.73536262512207,3.78292574564616,3.6447333017985,3.70177757263184,3.42512390136719,3.42480420430501
"1029",3.24584261576335,3.00602386474609,3.35906794230143,3.44244374593099,3.71980194091797,3.59088963826497,3.73874605814616,3.78621462504069,3.59731994628906,3.59610727945964,3.28276944478353,3.25086982727051
"1030",3.17703038533529,2.93689392089844,3.27906466166178,3.39412651062012,3.71408210754395,3.57507207234701,3.72666666666667,3.7706889851888,3.57708414713542,3.54601005554199,3.19466562906901,3.16374791463216
"1031",3.12604515075684,2.89332089742025,3.23904665629069,3.36574620564779,3.71672233581543,3.575,3.72643259684245,3.77,3.575,3.50906801859538,3.14505671183268,3.12243260701497
"1032",3.09256622314453,2.88268129984538,3.23572636922201,3.36563545227051,3.70932268778483,3.575,3.71055585225423,3.77,3.57437383015951,3.48889536539714,3.10438807169596,3.09822985331217
"1033",3.07914919535319,2.88358947753906,3.22844805399577,3.3631783803304,3.70614885965983,3.575,3.70750071207682,3.77,3.57122182210286,3.46413322448731,3.08552892049154,3.09857798258464
"1034",3.06184356689453,2.88159228006999,3.23211184183757,3.37605189005534,3.70503074645996,3.56473200480143,3.70536102294922,3.77,3.57135175069173,3.45098299662272,3.06714022318522,3.08300704956055
"1035",3.07226727803548,2.90421737670898,3.25201868693034,3.39471069335938,3.70517158508301,3.55351516723633,3.705,3.77,3.57336680094401,3.44424456278483,3.06964324951172,3.08448354085286
"1036",3.04636586507161,2.89359662373861,3.22677617390951,3.39101351420085,3.70508661905924,3.55333333333333,3.705,3.77,3.56016995747884,3.42585652669271,3.05676147460938,3.0561604309082
"1037",3.04071347554525,2.88242805480957,3.21664372762044,3.37977717081706,3.7002663675944,3.55333333333333,3.7038389078776,3.77,3.55333333333333,3.41838811238607,3.05003857930501,3.06837702433268
"1038",3.03356641133626,2.88085734049479,3.21848223368327,3.39349802652995,3.7047004699707,3.55333333333333,3.69364331563314,3.76915133158366,3.55292569478353,3.42378725687663,3.0516721089681,3.07793024698893
"1039",3.03876091003418,2.87981592814128,3.21485084533691,3.38826782226562,3.70212305704753,3.54429056803385,3.68333333333333,3.75357213338216,3.54093391418457,3.42323348999023,3.03407290140788,3.07731531778971
"1040",3.03618019104004,2.87575970967611,3.20345713297526,3.3676769510905,3.68471593221029,3.53425532023112,3.68333333333333,3.75437220255534,3.5318901570638,3.41364125569661,3.02216641743978,3.08421012878418
"1041",3.01629814147949,2.86535583496094,3.18974454243978,3.37308403015137,3.68333333333333,3.53677686055501,3.6816313680013,3.75490481058756,3.53201677958171,3.40347574869792,3.00960103352865,3.06491259256999
"1042",2.99685117085775,2.85183102925618,3.19284034729004,3.37988891601562,3.68168690999349,3.53181841532389,3.67447901407878,3.76307312011719,3.53166666666667,3.40365394592285,2.98235867818197,3.0248578898112
"1043",2.99040367126465,2.8586491394043,3.2001342010498,3.38733220418294,3.6776237487793,3.53166666666667,3.67626660664876,3.76841936747233,3.53166666666667,3.41289375305176,2.98933481852214,3.007927831014
"1044",2.97108960469564,2.84772026062012,3.19891888936361,3.37453407287598,3.66725260416667,3.52857416788737,3.66184453328451,3.75583745320638,3.52942812601725,3.41258430480957,2.96628389994303,2.98595006306966
"1045",2.95093083699544,2.83010948181152,3.19300763448079,3.36176503499349,3.6592337290446,3.52288706461589,3.66195925394694,3.75566090901693,3.5316273244222,3.39233858744303,2.94584609985352,2.96280822753906
"1046",2.97287885030111,2.81001319885254,3.24471425374349,3.42857444763184,3.60583803812663,3.445,3.62828526814779,3.75322532653809,3.54246164957682,3.44468393961589,2.95463231404622,2.94811274210612
"1047",2.94590031941732,2.80044542948405,3.23682299296061,3.42705663045247,3.60146311442057,3.43131881713867,3.61928019205729,3.752706934611,3.53157046000163,3.42999473571777,2.91811411539714,2.92115768432617
"1048",2.91801625569661,2.7920982615153,3.23561197916667,3.41889096577962,3.59595189412435,3.424869333903,3.61925605773926,3.75885457356771,3.53318117777507,3.41221369425456,2.88983662923177,2.89825355529785
"1049",2.94125562032064,2.79920399983724,3.24798461914063,3.44476626078288,3.61489369710286,3.42966710408529,3.6288737487793,3.76989916483561,3.55254417419434,3.4455531056722,2.92370864868164,2.93924916585286
"1050",2.93722452799479,2.77676106770833,3.25472073872884,3.46530522664388,3.63713495890299,3.42622283935547,3.62223648071289,3.76813273111979,3.5552409362793,3.46053688049316,2.93889277140299,2.93917973836263
"1051",2.95828155517578,2.79369046529134,3.32055651346842,3.52653465270996,3.66738616943359,3.4286408996582,3.62115737915039,3.76927530924479,3.55521250406901,3.48316197713216,2.95148295084635,2.94074317932129
"1052",2.96090426127116,2.81092038472493,3.38468470255534,3.57591214497884,3.68136159261068,3.42640368143717,3.61715438842773,3.76818794250488,3.56230270385742,3.49736948649089,2.97434542338053,2.94750475565592
"1053",2.93560554504395,2.81567649841309,3.37336273193359,3.55956395467122,3.67208707173665,3.40706878662109,3.59175053914388,3.76208625793457,3.56462323506673,3.47758893330892,2.95235178629557,2.92577494303385
"1054",2.90643938700358,2.79814175923665,3.29425506591797,3.46879180908203,3.63131098429362,3.38016133626302,3.5558029683431,3.74897305806478,3.55401802062988,3.4246967569987,2.88897473653158,2.86885200500488
"1055",2.79188766479492,2.68403024037679,3.21606417338053,3.42697695414225,3.65327354431152,3.40102595011393,3.58708699544271,3.8399600982666,3.69051213582357,3.58693293253581,2.93477902730306,2.76393417358398
"1056",2.83392105102539,2.72713975270589,3.25313812255859,3.38779571533203,3.59760096232096,3.33382939656576,3.51363899230957,3.73492093404134,3.574464747111,3.53367940266927,2.96437894185384,2.80247138977051
"1057",2.93845108032227,2.79466079711914,3.30460174560547,3.39818801879883,3.57160135904948,3.29170046488444,3.47297696431478,3.6732888285319,3.53122100830078,3.53122894287109,3.02808263142904,2.91483978271484
"1058",2.86857462565104,2.70127768198649,3.15550092061361,3.28298268636068,3.50492451985677,3.24144983927409,3.42293462117513,3.66837799072266,3.54637504577637,3.52976633707682,3.00768119812012,2.86255922953288
"1059",2.8083938852946,2.6529665629069,3.09040306091309,3.22211163838704,3.46468302408854,3.25055475870768,3.43598963419596,3.6853037516276,3.58136220296224,3.52247347513835,2.97286298116048,2.81309611002604
"1060",2.83591064453125,2.70953856150309,3.16235804239909,3.30011871337891,3.5215524037679,3.30884707132975,3.49517954508464,3.73282025655111,3.62601498921712,3.5492374420166,2.98153811136882,2.83210172017415
"1061",2.87168134053548,2.77147978464762,3.22206237792969,3.35013824462891,3.5476237487793,3.31200172424316,3.48597379048665,3.70501983642578,3.58408309936523,3.52686360677083,2.96905504862467,2.84961232503255
"1062",2.9075803120931,2.79477717081706,3.2472979482015,3.35132942199707,3.54306269327799,3.30480672200521,3.47667050679525,3.69298408508301,3.56726346333822,3.50894437154134,2.97011695861816,2.87914479573568
"1063",2.90667114257813,2.78953737894694,3.26996404012044,3.35268458048503,3.53495190938314,3.30564977010091,3.48450589497884,3.70001411437988,3.57824457804362,3.50994908650716,2.96989974975586,2.88002156575521
"1064",2.92268376668294,2.80597152709961,3.27608027140299,3.3682115427653,3.53171361287435,3.29679214477539,3.48252324422201,3.68953353881836,3.57331258138021,3.48719207763672,2.96889470418294,2.87781211853027
"1065",2.87933191935221,2.79533457438151,3.23216969807943,3.34216631571452,3.5095741780599,3.27243698120117,3.45217781066895,3.66051483154297,3.55514539082845,3.45399350484212,2.93066958109538,2.83039413452148
"1066",2.84788655598958,2.77044977823893,3.17547256469727,3.29573883056641,3.47204828898112,3.24448977152507,3.41878550211589,3.64480438232422,3.55014760335286,3.43027409871419,2.90531995137533,2.77770991007487
"1067",2.84070808410645,2.75103768666585,3.15099706013997,3.26699551900228,3.43553438822428,3.23055302937826,3.39934349060059,3.64934262593587,3.56838322957357,3.42689628601074,2.87510874430339,2.76398955027262
"1068",2.87598617553711,2.78278968811035,3.18502446492513,3.26740811665853,3.44245432535807,3.26366696675619,3.42913614908854,3.70020222981771,3.63251406351725,3.49149658203125,2.95320508321126,2.83072540283203
"1069",2.82878110249837,2.73771934509277,3.13721272786458,3.24453109741211,3.44540069580078,3.28333346048991,3.44427894592285,3.72203254699707,3.65868789672852,3.51390480041504,2.9482780456543,2.83219825744629
"1070",2.82306424458822,2.70271747589111,3.14707308451335,3.21667579650879,3.42665891011556,3.27542434692383,3.40575991312663,3.75158121744792,3.7025065612793,3.56952646891276,2.98659871419271,2.83237050374349
"1071",2.80936190287272,2.6840110651652,3.11564061482747,3.21347551981608,3.41612180074056,3.24714090983073,3.39064224243164,3.74496378580729,3.71405665079753,3.58808311462402,2.99869033813477,2.82724906921387
"1072",2.84516599019368,2.72258183797201,3.17530428568522,3.25588579813639,3.44617497762044,3.24305526733398,3.3693273417155,3.73322194417318,3.69994369506836,3.60174743652344,3.02849589029948,2.87468589782715
"1073",2.88271171569824,2.76359199523926,3.18637135823568,3.25906227111816,3.44676577250163,3.21739718119303,3.33466451009115,3.70139770507813,3.67614924112956,3.58411120096843,3.03506968180339,2.9033816019694
"1074",2.8594832611084,2.73697415669759,3.17245742797852,3.23515871683757,3.41508766174316,3.20565864562988,3.3384770711263,3.69881830851237,3.6936376953125,3.59808893839518,3.05247614542643,2.8878212483724
"1075",2.90886967976888,2.77274931589762,3.22167193094889,3.24604098002116,3.40630343119303,3.19434361775716,3.32205846150716,3.67802378336589,3.67540471394857,3.59533465067546,3.07052993774414,2.91649843851725
"1076",2.91640950520833,2.78715965270996,3.2770046488444,3.27600059509277,3.43766845703125,3.21398994445801,3.33571286519369,3.69520708719889,3.68726127624512,3.64848536173503,3.13088589986165,2.93497441609701
"1077",2.93040939331055,2.78899815877279,3.31779891967773,3.30720197041829,3.45320434570313,3.20208643595378,3.31169260660807,3.68257227579753,3.66774917602539,3.66633252461751,3.17042419433594,2.98701494852702
"1078",2.93994311014811,2.78030649820964,3.30590103149414,3.27329292297363,3.39256141662598,3.11949615478516,3.22609842936198,3.59523513793945,3.58457537333171,3.58744735717773,3.1410107421875,2.98795783996582
"1079",2.87434636433919,2.68598793029785,3.05335622151693,2.94146125793457,3.04168909708659,2.74811627705892,2.77878768920898,3.2036168162028,3.27792605082194,3.28987881978353,2.94776659647624,2.82558776855469
"1080",2.86318209330241,2.69774696350098,3.02054214477539,2.88463551839193,2.91667630513509,2.64389288584391,2.69524955749512,3.10536104838053,3.24289889017741,3.28124766031901,2.95255676269531,2.85644729614258
"1081",2.88642575581868,2.72872286478678,3.07863939921061,2.9201486714681,2.92311091105143,2.63871822357178,2.68474732716878,3.06546404520671,3.18092592875163,3.2296607208252,2.96866592407227,2.90608596801758
"1082",2.89452662150065,2.7385288365682,3.08664108276367,2.90684041341146,2.91098027547201,2.62722483317057,2.66681503295898,3.03878140767415,3.15992609659831,3.21856488545736,2.9865907796224,2.91926330566406
"1083",2.92403594970703,2.74719884236654,3.09125569661458,2.90968991597493,2.90176493326823,2.62018686930339,2.67671754201253,3.05620506286621,3.18745475769043,3.277902247111,3.03682884216309,2.95898839314779
"1084",2.88380635579427,2.70925060272217,3.02730272928874,2.8372297668457,2.85574045817057,2.56348196665446,2.60090586344401,3.0263535563151,3.1635809580485,3.24203303019206,2.99627855936686,2.92842641194661
"1085",2.83128875732422,2.67358537038167,3.00595179239909,2.82459594726563,2.86032168070475,2.53943228403727,2.57162680308024,2.94058019002279,3.08958117167155,3.14024604797363,2.91162958780924,2.86041226704915
"1086",2.84531509399414,2.68285658518473,3.0204872639974,2.83309750874837,2.85554639180501,2.52634718577067,2.55831788380941,2.91342213948568,3.07023073832194,3.1350889078776,2.92199643452962,2.87784088134766
"1087",2.85499130249023,2.64700174967448,2.99579091389974,2.80550272623698,2.82872291564941,2.51609820048014,2.55606562296549,2.9583159383138,3.10003827412923,3.17767143249512,2.92886215209961,2.90382329305013
"1088",2.8372029876709,2.63833868662516,2.99261047363281,2.79748814900716,2.8066886138916,2.50087440490723,2.54823271433512,2.96619529724121,3.12187917073568,3.1993999226888,2.94069127400716,2.88722582499186
"1089",2.84378339131673,2.65150379180908,2.98692270914714,2.78148445129395,2.7749050394694,2.45494283040365,2.51774082183838,2.97263519287109,3.1668906656901,3.25419110616048,2.99847081502279,2.90087361653646
"1090",2.85970410664876,2.65877532958984,2.99886225382487,2.80488118489583,2.79622324625651,2.47909615834554,2.5801410929362,3.05602322896322,3.24771186828613,3.37168886820475,3.09878593444824,2.95229161580404
"1091",3.32245684305827,3.04505798339844,3.41666928609212,3.44240242004395,3.68403785705566,3.52834571838379,3.65272506713867,3.69452702840169,3.56487019856771,3.64828534444173,3.37938870747884,3.35545936584473
"1092",3.29695083618164,3.00916562398275,3.38656850179036,3.39971178690592,3.68311546325684,3.54361679077148,3.6705325571696,3.70874643961589,3.57298627217611,3.63338389078776,3.34508722941081,3.32161842346191
"1093",3.30317021687826,3.01235135396322,3.40575032552083,3.43031641642253,3.71199465433757,3.56782351175944,3.70391031901042,3.74445630391439,3.60834966023763,3.64203554789225,3.35854359944661,3.33472666422526
"1094",3.30862721761068,3.04338643391927,3.44590850830078,3.47207672119141,3.7324126180013,3.57585461934408,3.72335497538249,3.7639965057373,3.62423500061035,3.67140073140462,3.37940920511882,3.35950665791829
"1095",3.19587399800618,2.94751764933268,3.28001019795736,3.40524813334147,3.71134038289388,3.58323443094889,3.72525530497233,3.76663144429525,3.57139175415039,3.55237291971843,3.22179524739583,3.18933525085449
"1096",3.13370630900065,2.89427139282227,3.22332033793132,3.36922154744466,3.70393412272135,3.5682985941569,3.71691970825195,3.76046330769857,3.56218930562337,3.51440004984538,3.15281176249186,3.12731997172038
"1097",3.09240786234538,2.86727401733398,3.21108787536621,3.36294629414876,3.69910329182943,3.56489201863607,3.71471786499023,3.75835039774577,3.56226931254069,3.48856079101563,3.12463511149089,3.09788569132487
"1098",3.07797653198242,2.87308476765951,3.22760401407878,3.36821683247884,3.70503438313802,3.56884872436523,3.71238774617513,3.76246546427409,3.56431973775228,3.46848996480306,3.10685869852702,3.09186037699382
"1099",3.06806327819824,2.86470057169596,3.22003344217936,3.36555941263835,3.70753178914388,3.5718896484375,3.71071090698242,3.76716934204102,3.55410001118978,3.45673655192057,3.10081453959147,3.09235430399577
"1100",3.05700942993164,2.86174329121908,3.21851760864258,3.37921910603841,3.70561988830566,3.56904642740885,3.71114499409993,3.76931795756022,3.55457608540853,3.44316480000814,3.08428881327311,3.08547403971354
"1101",3.05315388997396,2.87449579874675,3.21327484130859,3.39368680318197,3.7161087290446,3.56744761149089,3.71045204162598,3.7697913869222,3.55389470418294,3.43186630249023,3.08239278157552,3.07477327982585
"1102",3.04679532368978,2.8671272277832,3.20900703430176,3.39509783426921,3.71596524556478,3.55536656697591,3.70500231424967,3.76971799214681,3.55334358215332,3.41560704549154,3.07159019470215,3.06661026000977
"1103",3.03465939839681,2.86802846272786,3.20661674499512,3.38939684549967,3.70748881022135,3.55314058939616,3.70471104939779,3.76857872009277,3.5514320119222,3.40700431823731,3.05974189758301,3.07050514221191
"1104",3.0150008392334,2.85687278747559,3.19796078999837,3.39017509460449,3.705,3.55333333333333,3.69873268127441,3.75891342163086,3.53732930501302,3.40370089213053,3.0393844350179,3.05189295450846
"1105",3.00185755411784,2.84884267171224,3.18584205627441,3.37760904947917,3.70142944335938,3.55267773946126,3.68357864379883,3.74833333333333,3.5292786916097,3.39801643371582,3.02431635538737,3.04678639729818
"1106",2.92081616719564,2.76841902414958,3.24342356363932,3.44803365071615,3.6192881266276,3.42549914042155,3.61917505900065,3.76773071289062,3.5565012105306,3.45117375691732,2.93230641682943,2.90762362162272
"1107",2.9181987508138,2.75561477661133,3.23918650309245,3.44969891866048,3.62310101826986,3.42388214111328,3.60586382548014,3.76808181762695,3.55272699991862,3.44743161519369,2.92043828328451,2.89322865804036
"1108",2.895927734375,2.74304443359375,3.24446133931478,3.44187377929687,3.60977391560872,3.40667734781901,3.58016110738118,3.75293637593587,3.54572705586751,3.4336469523112,2.8978049214681,2.87512097676595
"1109",2.88475056966146,2.75413233439128,3.25651362101237,3.43768829345703,3.60322525024414,3.40166666666667,3.56114326477051,3.74833333333333,3.54920867919922,3.42413902282715,2.89094217936198,2.87368878682454
"1110",2.8790614827474,2.7759937286377,3.25961802164714,3.41146553039551,3.58758257548014,3.3815779876709,3.54296185811361,3.74246340433757,3.54624610900879,3.40322779337565,2.87645431518555,2.8688050587972
"1111",2.77840616861979,2.65949638366699,3.16621622721354,3.35606470743815,3.59686073303223,3.37055951436361,3.54276845296224,3.8376028696696,3.70627449035645,3.58041203816732,2.92116330464681,2.77101908365885
"1112",2.74964632670085,2.64894803365072,3.17926363627116,3.36814905802409,3.61908414204915,3.37590410868327,3.53648592631022,3.83295188903809,3.68637723286947,3.60467264811198,2.93706385294596,2.73201108296712
"1113",2.88305786132813,2.74766648610433,3.25780662536621,3.36536567687988,3.55733136494954,3.30341255187988,3.47088223775228,3.69928578694661,3.55394561767578,3.5520036315918,3.00561953226725,2.84519045511882
"1114",2.95118011474609,2.79257102966309,3.26298194885254,3.34861083984375,3.52927703857422,3.25937700907389,3.43146296183268,3.66425565083822,3.53812871297201,3.56260686238607,3.04852010091146,2.93165181477865
"1115",2.8669827524821,2.69712095896403,3.14109901428223,3.24856351216634,3.46690701802572,3.22798421223958,3.41557762145996,3.68417307535807,3.58391713460286,3.57677502950033,3.04283365885417,2.8856808980306
"1116",2.85497146606445,2.70195476531982,3.14710680643717,3.27502662658691,3.49730369567871,3.25370313008626,3.43666407267253,3.67238726298014,3.57320711771647,3.54343297322591,3.01332433064779,2.86803540547689
"1117",2.85983734130859,2.71746966044108,3.15760093688965,3.28128700256348,3.50597221374512,3.25243558247884,3.42870867411296,3.65083862304688,3.5445130666097,3.50229387919108,2.97353642781576,2.85235504150391
"1118",2.86138193766276,2.75808160146077,3.18922846476237,3.30269050598145,3.50413503011068,3.25902987162272,3.43397458394369,3.64987424214681,3.52975079854329,3.45846199035645,2.92805381774902,2.84568405151367
"1119",2.86175254821777,2.74252521514893,3.16433705647786,3.27102462768555,3.46876139322917,3.23530682881673,3.41724189758301,3.62758206685384,3.5213801574707,3.42798067728678,2.90549219767253,2.82114639282227
"1120",2.81529861450195,2.69983243306478,3.1262392171224,3.24230743408203,3.44042803446452,3.22165804545085,3.40518664042155,3.62511838277181,3.52765904744466,3.40723078409831,2.88095883687337,2.7628358968099
"1121",2.79373410542806,2.68697429656982,3.11465375264486,3.22415545145671,3.41645042419434,3.21947141011556,3.39241099039714,3.63709032694499,3.55140424092611,3.41828628540039,2.85969055175781,2.7484267171224
"1122",2.83117535909017,2.74169968922933,3.17478820800781,3.25378875732422,3.42217455546061,3.23502548217773,3.40021926879883,3.68103495279948,3.62774439493815,3.50373168945313,2.95249262491862,2.82670720418294
"1123",2.82907435099284,2.74358613332113,3.17928611755371,3.25864471435547,3.43176116943359,3.24041074117025,3.40159525553385,3.6865732828776,3.63715148925781,3.51002446492513,2.94035372416178,2.81874122619629
"1124",2.77345235188802,2.68078400929769,3.11026891072591,3.25101231892904,3.44278691609701,3.27303405761719,3.43201342264811,3.72939219156901,3.68263509114583,3.54178258260091,2.92551773071289,2.78559224446615
"1125",2.76824826558431,2.65177786509196,3.1154475402832,3.21791160583496,3.43199887593587,3.24776774088542,3.40872380574544,3.7516284942627,3.70485816955566,3.59040331522624,2.97532997131348,2.77448087056478
"1126",2.85596527099609,2.74334396362305,3.19055750528971,3.25551122029622,3.44242093404134,3.21626485188802,3.36573827107747,3.71841967264811,3.67605038960775,3.58925247192383,3.0059782409668,2.85100649515788
"1127",2.85978543599447,2.75557774861654,3.2108984375,3.26885154724121,3.45719014485677,3.20650268554688,3.34774861653646,3.69952613830566,3.66062161763509,3.58965184529622,3.0123255666097,2.86624880472819
"1128",2.85415685017904,2.76540058135986,3.2026011912028,3.26386433919271,3.44471038818359,3.17375902811686,3.29672337849935,3.66085337320964,3.63713826497396,3.57905092875163,3.02836761474609,2.86575057983398
"1129",2.8662659962972,2.7487753423055,3.18569956461589,3.22115915934245,3.42403521219889,3.17150032043457,3.29550476074219,3.6759462483724,3.66611167907715,3.62646759033203,3.09747904459635,2.91366844177246
"1130",2.89196111043294,2.74392219543457,3.20449325561523,3.22287864685059,3.42034299214681,3.1642160542806,3.284050877889,3.66774752298991,3.66711110432943,3.64414779663086,3.14389793395996,2.94101526896159
"1131",2.90489512125651,2.74205972035726,3.24859293619792,3.26921257019043,3.42878570556641,3.18226356506348,3.30949803670247,3.68484784444173,3.68235407511393,3.66921112060547,3.18473353068034,2.98384839375814
"1132",2.90614250183105,2.75078444163005,3.28569531758626,3.25753288269043,3.3811696879069,3.10952405293783,3.2209641011556,3.60478505452474,3.59626233418783,3.59974825541178,3.13930018107096,2.96262903849284
"1133",2.92292709350586,2.769328028361,3.25465031941732,3.17620023091634,3.28201235453288,3.0015530649821,3.10134284973145,3.49059501647949,3.49903078715007,3.50542869567871,3.08570910135905,2.95042930603027
"1134",2.89471638997396,2.74496046702067,3.17359835306803,3.08883036295573,3.16837641398112,2.89490814208984,2.96506726582845,3.36342302958171,3.40370519002279,3.40453369140625,3.01268692016602,2.88493008931478
"1135",2.86294438680013,2.7163072458903,3.04462025960287,2.89686996459961,2.93253156026204,2.6596271387736,2.70773245493571,3.12675132751465,3.26820190429688,3.31160268147786,2.97804161071777,2.87137420654297
"1136",2.87123700459798,2.71661156972249,3.04479911804199,2.86263295491536,2.89039204915365,2.63494715372721,2.68694834391276,3.09782585144043,3.23627815246582,3.28314732869466,2.97459999084473,2.87610783894857
"1137",2.89729380289714,2.73254964192708,3.08144989013672,2.91750315348307,2.93413434346517,2.65538677215576,2.70647565205892,3.09578567504883,3.21577456156413,3.26838043212891,2.98075391133626,2.87829877217611
"1138",2.88983795166016,2.72072283426921,3.06621452331543,2.87900561014811,2.89172869364421,2.61967988332113,2.66562435150147,3.06746752421061,3.18939211527507,3.2828626759847,3.00925488789876,2.91195721944173
"1139",2.89358901977539,2.72492782592773,3.05625300089518,2.86699002583822,2.88879356384277,2.56944578806559,2.61861020406087,3.0393487294515,3.17101631164551,3.25264386494954,3.00333503723145,2.92240374247233
"1140",2.83892941792806,2.66624126434326,3.02235783894857,2.84499771118164,2.85825241088867,2.52315831502279,2.56081132253011,2.94911613464355,3.10563446044922,3.16906672159831,2.95644304911296,2.89359464009603
"1141",2.85289393107096,2.68011833190918,3.03933748881022,2.84105257670085,2.85216262817383,2.5161155573527,2.55652153015137,2.93623237609863,3.09450258890788,3.16638648986816,2.94332786560059,2.91882095336914
"1142",2.83361920674642,2.62725243886312,2.99328061421712,2.79476725260417,2.82812352498372,2.49658362070719,2.55452301025391,2.97303291320801,3.11131032307943,3.19194307963053,2.93447519938151,2.90083724975586
"1143",2.83106427510579,2.62064161936442,2.97592803955078,2.77617787679036,2.81811340332031,2.47977770487467,2.54585631052653,2.97073585510254,3.1269367980957,3.2118598429362,2.95157651265462,2.90563898722331
